,listing_id,name,host_id,host_name,neighbourhood_group,room_type,price,number_of_reviews,last_review,reviews_per_month,availability_365,rating,number_of_stays,5_stars,listing_added,latitude,longitude
3158,19274358,"Luxury Condo-gym,pool,sundeck,sauna in bldg",15897027,Christina,"Manhattan, Murray Hill",Entire home/apt,278$,8,4/22/2018,0.32,0,3.988503873,9.6,0.713371169,10/17/2017,40.75075,-73.9752
3159,13824091,"Empty 3 bedroom apartment in Bushwick, Brooklyn",5341236,Christina,"Brooklyn, Bushwick",Entire home/apt,45$,8,2/28/2019,0.22,0,4.415894375,9.6,0.611831845,8/25/2018,40.69477,-73.92376
3160,8390906,"Big living room, w/ 3 big bedrooms",10953390,Sam,"Manhattan, East Village",Entire home/apt,300$,1,9/21/2015,0.02,0,4.527648653,1.2,0.686665763,3/18/2015,40.72369,-73.98998
3161,30685679,Home in NYC 1 BR Apartment Midtown Retreat,2239610,Tanya,"Manhattan, Hell's Kitchen",Entire home/apt,165$,10,7/6/2019,1.47,31,4.528079976,12,0.930523677,12/31/2018,40.756,-73.99804
3162,30009701,Fast Commute - SUNNY PRIVATE ROOM  in luxury BK,188949327,Criselis,"Brooklyn, Bedford-Stuyvesant",Private room,50$,6,4/29/2019,1,0,4.332981882,7.2,0.624253497,10/24/2018,40.68986,-73.9249
3163,22362691,Cozy up in family friendly Queens!,7335887,Emily,"Queens, Glendale",Entire home/apt,60$,34,6/14/2019,1.89,117,4.46807399,40.8,0.70186998,12/9/2018,40.70037,-73.89344
3164,27649901,Beautiful Private Room in BK,208634617,Anne& Peter,"Brooklyn, Bedford-Stuyvesant",Private room,55$,27,6/23/2019,2.47,346,4.705652843,32.4,0.826740436,12/18/2018,40.69197,-73.94052
3165,9166769,Zen State,44087298,Catherine,"Manhattan, Washington Heights",Private room,,24,1/1/2018,0.54,0,3.991123374,28.8,0.613420889,6/28/2017,40.84699,-73.9362
3166,22529131,Lower East Side- Perfect 1 Bedroom! #12,158969505,Karen,"Manhattan, Lower East Side",Entire home/apt,180$,2,9/15/2018,0.16,151,3.162890431,2.4,0.72518471,3/12/2018,40.7211,-73.99321
3167,21967259,Luxury Chelsea Condo on the High Line park,160376922,Alesia,"Manhattan, Chelsea",Entire home/apt,800$,11,8/22/2018,0.56,0,3.597784803,13.2,0.694588184,2/16/2018,40.74918,-74.00369
3168,18614596,Downtown Triplex- Spacey East Village Entire Apt,7318926,Jonathan,"Manhattan, East Village",Entire home/apt,210$,5,6/14/2018,0.19,0,4.261734071,6,0.719810101,12/9/2017,40.72208,-73.98071
3169,34199108,Beautiful apartment in Manhattan!,130155462,Fred,"Manhattan, Financial District",Entire home/apt,280$,11,6/26/2019,5.89,182,3.341105582,13.2,0.625480746,12/21/2018,40.70578,-74.00769
3170,20435261,Bedroom in Brownstone Apartment,18884528,Ann,"Brooklyn, Park Slope",Private room,94$,0,,,0,,,,4/6/2018,40.67133,-73.97859
3171,20332842,Times Square Summer Retreat,145072632,Andrea,"Manhattan, Hell's Kitchen",Private room,110$,111,7/1/2019,4.95,128,4.193589662,133.2,0.679144273,12/26/2018,40.76181,-73.98865
3172,6556848,Bright and Airy Brooklyn Abode,9119676,Angeline,"Brooklyn, Prospect Heights",Entire home/apt,175$,10,12/28/2015,0.2,0,4.364715145,12,0.759519824,6/24/2015,40.6815,-73.97309
3173,3924325,"Beautiful, Mdrn, Nwly Renovated Rm",20278196,Stephanie,"Brooklyn, East Flatbush",Private room,81$,4,10/31/2016,0.08,364,3.387767654,4.8,0.605557429,4/27/2016,40.66336,-73.92656
3174,24208976,Spacious Room in Clinton Hill Duplex,1218837,Diana,"Brooklyn, Bedford-Stuyvesant",Private room,58$,1,4/10/2018,0.07,0,4.102038793,1.2,0.710070075,10/5/2017,40.69079,-73.95934
3175,3257345,Beautiful LES Apartment,417100,Tara,"Manhattan, Chinatown",Entire home/apt,135$,18,12/16/2016,0.35,0,4.577709943,21.6,0.914817232,6/12/2016,40.71338,-73.99226
3176,5353815,Top Floor Brooklyn Apartment,27748965,Cecilia And Bryan,"Brooklyn, Flatbush",Entire home/apt,,0,,,0,,,,6/28/2018,40.6549,-73.95432
3177,30377654,Greenpoint Creative's Apartment,2011313,Ariana,"Brooklyn, Greenpoint",Entire home/apt,100$,3,6/10/2019,0.78,6,3.492529032,3.6,0.688030237,12/5/2018,40.72471,-73.939
3178,6428482,2C  Private Rm in Guesthouse Manhattan,7831209,Bobi,"Manhattan, East Harlem",Private room,50$,103,5/31/2019,2.07,365,4.443783586,123.6,0.692783852,11/25/2018,40.80749,-73.93803
3179,31605060,"BIG ROOM on Prince Street, PRIME SOHO LOCATION",236445157,Anna,"Manhattan, Greenwich Village",Private room,80$,1,5/15/2019,0.55,219,4.141587903,1.2,0.763334644,11/9/2018,40.72939,-74.00064
3180,13681859,B's SoHo Apartment,3522798,B,"Manhattan, SoHo",Entire home/apt,158$,0,,,0,,,,2/13/2018,40.72626,-74.00154
3181,23748601,"Spacious Park View Parlor Floor, Artists Townhouse",477787,Juliette,"Brooklyn, Bedford-Stuyvesant",Entire home/apt,112$,48,5/26/2019,3.04,0,4.641357819,57.6,0.859927336,11/20/2018,40.68352,-73.92009
3182,29181281,A Suite with breathtaking views of NYC !,145981682,Simi,"Manhattan, Theater District",Private room,999$,12,2/11/2019,1.4,213,3.128669645,14.4,0.652523114,8/8/2018,40.75982,-73.98418
3183,3999228,Best Location NYC! Studio in heart of The Village,14545465,Tom,"Manhattan, West Village",Entire home/apt,115$,16,3/17/2017,0.27,0,3.259088195,19.2,0.771303456,9/11/2016,40.73455,-74.00614
3184,19034388,"Gorgeous, Family-Friendly, NYC Garden Apt!",706623,Emilia,"Brooklyn, Bushwick",Entire home/apt,119$,12,4/27/2019,0.51,50,3.768768048,14.4,0.642901657,10/22/2018,40.69441,-73.90881
3185,10054040,Cozy and Warm Astoria Apartment,13203690,Zach,"Queens, Astoria",Entire home/apt,90$,0,,,0,,,,10/9/2018,40.76805,-73.90906
3186,22847975,New york,95014144,Petra,"Queens, Astoria",Private room,70$,0,,,0,,,,7/5/2018,40.76119,-73.91294
3187,4121173,Large Studio in Luxury Building,17249397,Sushant,"Manhattan, Financial District",Entire home/apt,150$,2,6/7/2015,0.04,0,4.824318453,2.4,0.728554,12/2/2014,40.70499,-74.00819
3188,26139678,Private cozy room in perfect UWS,18497228,현선,"Manhattan, Morningside Heights",Private room,1200$,0,,,365,,,,3/31/2018,40.80485,-73.96534
3189,29148367,Stunning 2 Bedroom in Soho,61391963,Corporate Housing,"Manhattan, Little Italy",Entire home/apt,165$,2,6/27/2019,0.33,347,3.279020659,2.4,0.661969669,12/22/2018,40.71881,-73.99675
3190,29797153,PRIVATE ROOM NEAR BOTH AIRPORTS AND SUBWAY/LIRR,224176858,Martha,"Queens, Maspeth",Private room,50$,4,3/24/2019,0.56,137,3.283715579,4.8,0.774030711,9/18/2018,40.73183,-73.89787
3191,28387362,Private room for rent,22685487,Elireth,"Queens, Elmhurst",Private room,45$,4,10/1/2018,0.4,324,3.112623924,4.8,0.604189258,3/28/2018,40.72946,-73.88054
3192,32718483,3 - Private room in Yogi's BIG Midtown Manhattan,25059364,Yogi,"Manhattan, Kips Bay",Private room,94$,23,7/3/2019,5.9,55,4.121773548,27.6,0.767815861,12/28/2018,40.74123,-73.98058
3193,29464708,Bright 2BR/2BA Apartment - Heart of East Village,104675082,Yoann,"Manhattan, East Village",home,300$,1,12/31/2018,0.16,25,3.321947212,1.2,0.780257027,6/27/2018,40.72908,-73.98912
3194,35236795,Spacious Apartment in the heart of Williamsburg,7982677,Zara,"Brooklyn, Williamsburg",Entire home/apt,230$,1,6/16/2019,1,15,3.779448765,1.2,0.670004144,12/11/2018,40.71419,-73.95967
3195,34606202,Entire 1 bedroom apt in the heart of Queens by JFK,74050784,Eva Dilruba,"Queens, Ozone Park",Entire home/apt,100$,0,,,149,,,,3/26/2018,40.6827,-73.84274
3196,35610220,"Laid back and homey, roof access, bidet, vibes af",21649183,Shane,"Brooklyn, Bushwick",Private room,78$,0,,,28,,,,9/29/2018,40.69644,-73.91995
3197,22412331,Subleasing-Room available starting May or earlier,369226,Omur,"Queens, Astoria",   Shared room      ,40$,2,5/17/2018,0.11,0,4.350342842,2.4,0.618548178,11/11/2017,40.76581,-73.92518
3198,12537157,CoZy RooM & Private Bathroom BK:) SUPERHOST :),3441272,Jasmin,"Brooklyn, Bushwick",Private room,50$,93,6/18/2019,2.39,202,3.324185268,111.6,0.619817257,12/13/2018,40.69758,-73.93493
3199,5940920,Luxurious Designer 2 Bedm Union Square/Gramercy,30836013,Ellen,"Manhattan, Gramercy",Entire home/apt,209$,27,5/11/2019,0.53,197,4.675898781,32.4,0.891721128,11/5/2018,40.73536,-73.98393
3200,28334760,Boerum Hill Queen BR in a Classic NYC Brownstone,6770631,Allen,"Brooklyn, Boerum Hill",Private room,70$,38,7/3/2019,3.83,47,3.523200592,45.6,0.697630272,12/28/2018,40.68701,-73.98495
3201,16311527,Small furnished room in shared West Village apt,13846249,Sarah,"Manhattan, West Village",Private room,100$,2,1/3/2017,0.06,0,4.462083082,2.4,0.621042072,6/30/2016,40.73368,-74.00049
3202,2135489,Charming Studio in Brooklyn,8624212,Leon,"Brooklyn, Carroll Gardens",Entire home/apt,170$,131,6/16/2019,2.02,26,3.464457393,157.2,0.666952426,12/11/2018,40.68362,-73.99714
3203,21931979,Shineroom,159974287,Rasul,"Queens, Flushing",Private room,38$,34,6/8/2019,1.82,353,3.895383713,40.8,0.669319104,12/3/2018,40.76245,-73.8238
3204,1997487,Luxury Doorman 1BR  Best part of NY,374305,Pedro,"Manhattan, Hell's Kitchen",Entire home/apt,250$,7,6/16/2019,0.32,314,4.718777308,8.4,0.609772697,12/11/2018,40.76485,-73.98752
3205,33319941,Private Bathroom & Private Bedroom in Clinton Hill,922056,Vincent,"Brooklyn, Bedford-Stuyvesant",Private room,52$,0,,,85,,,,2/9/2018,40.68073,-73.95749
3206,35461960,Artsy Private BR in Fort Greene Cumberland,230192510,Zach,"Brooklyn, Fort Greene",Private room,48$,0,,,334,,,,8/3/2018,40.69633,-73.97361
3207,30819021,Your 1BR home in Murray Hill!,41955015,Angeles,"Manhattan, Murray Hill",Entire home/apt,150$,2,1/7/2019,0.32,0,4.582849601,2.4,0.662383054,7/4/2018,40.74719,-73.97478
3208,30541377,Beautiful Private Room in Harlem/Hamilton Height,60939718,Tisya,"Manhattan, Harlem",Private room,43$,1,12/20/2018,0.15,0,3.724158469,1.2,0.724373082,6/16/2018,40.82576,-73.94454
3209,20017753,Super Clean Room For 2 - Close To Metro,142135334,Garland,"Brooklyn, Bedford-Stuyvesant",Private room,45$,38,6/13/2019,2.08,79,4.712723918,45.6,0.832748104,12/8/2018,40.68985,-73.95317
3210,7495497,Park Slope Loft,2045777,Michael & Katherine,"Brooklyn, South Slope",home,145$,4,10/12/2015,0.09,0,4.360452311,4.8,0.739089323,4/8/2015,40.66707,-73.98994
3211,18388152,EXTRA LARGE PRIVATE BEDROOM! TRIPLE SIZE CLOSET(B),126929216,Mel,"Brooklyn, Crown Heights",Private room,59$,3,5/31/2019,0.16,311,3.185932074,3.6,0.751879924,11/25/2018,40.67051,-73.94014
3212,364275,Den of Zen at The Denizen Bushwick,1840564,Rico,"Brooklyn, Williamsburg",Private room,72$,156,7/4/2019,1.8,110,4.277270043,187.2,0.71434875,12/29/2018,40.70507,-73.9353
3213,29533923,One stop away from manhattan,91605357,Tina,"Brooklyn, Williamsburg",Private room,85$,56,6/26/2019,7,51,4.537253881,67.2,0.924718971,12/21/2018,40.7073,-73.95739
3214,3568596,Beautiful 1 BR in The Heights!,7499240,Candy,"Manhattan, Washington Heights",Private room,80$,3,10/19/2015,0.05,314,3.339632682,3.6,0.731014214,4/15/2015,40.8362,-73.94033
3215,27149449,LUXURY 1BR ON EAST 44TH~DOORMAN/LAUNDRY,200380610,Pranjal,"Manhattan, Midtown",Entire home/apt,225$,0,,,310,,,,7/25/2018,40.75019,-73.97045
3216,17212052,1BR - Prime Williamsburg Location - Outdoor Space,12570191,Katie,"Brooklyn, Williamsburg",Entire home/apt,199$,38,6/16/2019,1.32,94,4.326734811,45.6,0.766597311,12/11/2018,40.71262,-73.96251
3217,676257,small private bedroom female only,1465539,Ouii,"Manhattan, Kips Bay",Private room,65$,39,1/18/2019,0.55,318,4.397314075,46.8,0.623095977,7/15/2018,40.74166,-73.97811
3218,28367842,Large King Sized Bedroom with Private Bathroom,92185816,Fiona,"Manhattan, Harlem",Private room,70$,4,6/17/2019,0.59,340,4.092216146,4.8,0.705698065,12/12/2018,40.80737,-73.95055
3219,13754002,Charming Upper East Side 1BR,34075048,George,"Manhattan, Upper East Side",Entire home/apt,240$,26,5/25/2019,0.75,188,4.083213496,31.2,0.625006721,11/19/2018,40.76991,-73.95189
3220,34414240,DELIGHTFUL 3Bed Upper East Side LOFT ~CENTRAL PARK,258254263,Tyler,"Manhattan, Upper East Side",Entire home/apt,349$,4,6/22/2019,2.67,93,3.374730924,4.8,0.720948681,12/17/2018,40.78323,-73.95094
3221,30394324,"Chic Midtown East 1BR w/ Doorman, Gym + Sundecks by Blueground",107434423,Blueground,"Manhattan, Kips Bay",Entire home/apt,240$,0,,,249,,,,4/10/2018,40.7396,-73.97938
3222,28844940,The Brooklyn Blue House 3,183127881,Giana,"Brooklyn, Canarsie",Private room,59$,35,5/24/2019,3.85,176,4.45037174,42,0.697313926,11/18/2018,40.646,-73.90189
3223,33680825,Studio on East Williamsburg,17524733,David,"Brooklyn, Bushwick",Entire home/apt,65$,2,5/16/2019,0.8,19,3.253404512,2.4,0.774033503,11/10/2018,40.68383,-73.90857
3224,22617426,Beautiful Private Bedroom for rent  Crown Heights,166286543,Mark,"Brooklyn, Crown Heights",Private room,35$,5,2/1/2019,0.29,350,3.199388114,6,0.773997222,7/29/2018,40.67439,-73.95286
3225,31986430,Cozy & Shinny 1BR in Lower East Side,21976589,Benjamin,"Manhattan, Lower East Side",Entire home/apt,180$,3,6/3/2019,0.57,22,3.681704214,3.6,0.700791248,11/28/2018,40.71957,-73.98538
3226,32238387,Sonder | Stock Exchange | Central 1BR + Sofa Bed,219517861,Sonder (NYC),"Manhattan, Financial District",Entire home/apt,244$,1,5/27/2019,0.7,258,4.116501189,1.2,0.613671638,11/21/2018,40.70766,-74.01114
3227,30350359,Private Room in Brand New Greenpoint Apartment,108457539,Fola,"Brooklyn, Greenpoint",Private room,55$,2,12/10/2018,0.27,0,3.834136098,2.4,0.699354915,6/6/2018,40.72268,-73.94349
3228,21739035,NEWLY RENOVATED STUDIO APARTMENT IN HARLEM,158335126,Jonathan,"Manhattan, Harlem",Entire home/apt,130$,11,5/3/2018,0.56,89,4.176700917,13.2,0.680894935,10/28/2017,40.81702,-73.93882
3229,34330345,Full-renovated my own 1 bedroom apartment,218511760,Зіна,"Brooklyn, Gravesend",Entire home/apt,140$,0,,,0,,,,4/8/2018,40.59662,-73.99113
3230,22124086,Airy Brooklyn Pad,47423579,Analise,"Brooklyn, Flatbush",Shared room,45$,1,12/7/2017,0.05,0,4.978584122,1.2,0.655905447,6/3/2017,40.64366,-73.95794
3231,20912843,East Harlem 1 bed apt- central location!,20625215,Caryn,"Manhattan, East Harlem",Entire home/apt,121$,10,6/18/2019,0.51,0,4.074977023,12,0.671833232,12/13/2018,40.80002,-73.94137
3232,4224091,Brooklyn - Boerum Hill Beauty,21921207,Nick,"Brooklyn, Boerum Hill",Entire home/apt,195$,116,7/3/2019,2.02,260,4.446631638,139.2,0.647414614,12/28/2018,40.68449,-73.98524
3233,36404684,Smart Nolita 1BR w/ W/D near famous cafes by Blueground,107434423,Blueground,"Manhattan, Nolita",Entire home/apt,316$,0,,,325,,,,4/15/2018,40.72283,-73.99472
3234,27363157,"Large, Sunny West Village 1 Bedroom",26278289,Erika,"Manhattan, Greenwich Village",Entire home/apt,300$,0,,,188,,,,9/5/2018,40.72862,-74.00054
3235,602888,Bright UES Gem Near Central Park,177724,Lauren,"Manhattan, Upper East Side",Entire home/apt,200$,17,12/7/2015,0.21,0,4.393153876,20.4,0.784312785,6/3/2015,40.76985,-73.95815
3236,29559309,Artsy + Light. River Views. 30 min to 42nd St.,1418004,Estelle,"Bronx, Highbridge",Private room,45$,15,6/25/2019,2.1,123,4.391914812,18,0.765280283,12/20/2018,40.83217,-73.93148
3237,24770824,The Blue Bungalow of Rockaway Beach,1106731,Alexander,"Queens, Rockaway Beach",Entire home/apt,86$,2,5/12/2018,0.14,0,3.893564762,2.4,0.785962271,11/6/2017,40.5886,-73.8124
3238,35025129,Greenpoint Williamsburg only  min to the city,312722,Kristian & Di,"Brooklyn, Greenpoint",Private room,250$,0,,,157,,,,6/29/2018,40.72572,-73.95664
3239,22195204,Cozy room in Loft Apartment - Brooklyn,162174536,Estefani,"Queens, Ridgewood",Private room,31$,1,1/4/2018,0.05,0,3.286234204,1.2,0.75157482,7/1/2017,40.69687,-73.90111
3240,9559335,Designer Duplex - Highline. Brand new mattresses!,49494701,Rand,"Manhattan, Chelsea",Entire home/apt,299$,176,6/22/2019,4.02,297,4.121048445,211.2,0.708693936,12/17/2018,40.74835,-74.00336
3241,12797920,Large Bedroom near Subway,69715276,Yan,"Manhattan, Upper West Side",Private,100$,1,7/31/2016,0.03,0,4.857848738,1.2,0.659992522,1/26/2016,40.79806,-73.96167
3242,3489095,Location Silma,3250450,Petya,"Queens, Maspeth",Private room,39$,0,,,352,,,,8/22/2018,40.74064,-73.89956
3243,18826104,Beautiful sunny bushwick loft,22875538,Max,"Brooklyn, Bushwick",Private room,73$,63,1/3/2019,2.45,0,3.574995022,75.6,0.637758634,6/30/2018,40.70819,-73.92005
3244,13659997,"Beautiful, sunny studio steps from Gramercy Park!",4411751,Danielle,"Manhattan, Gramercy",Entire home/apt,129$,6,2/28/2018,0.25,0,4.252584854,7.2,0.769445425,8/25/2017,40.73786,-73.98678
3245,36448400,Central East Village Apartment,16030422,Brandon,"Manhattan, East Village",Private room,80$,0,,,18,,,,3/10/2018,40.72626,-73.98729
3246,19518453,Midtown South Lux Large Studio,79912031,Tedy,"Manhattan, Murray Hill",Entire home/apt,350$,0,,,0,,,,5/25/2018,40.74731,-73.98167
3247,4774629,Beautiful Spacious Suite..,1660841,Syreeta,"Brooklyn, Prospect-Lefferts Gardens",Private room,90$,0,,,0,,,,6/6/2018,40.65713,-73.9537
3248,628078,NYC Whole Apt.  Dec 26th- Feb 3rd,3119145,Dennis,"Manhattan, Harlem",Entire home/apt,105$,6,8/16/2018,0.07,0,3.364222093,7.2,0.775656691,2/10/2018,40.80338,-73.95594
3249,7234538,Lovely sun-filled Brownstone!,1793569,Frances,"Brooklyn, Park Slope",Entire home/apt,170$,0,,,0,,,,9/13/2018,40.68073,-73.97515
3250,25285159,Sunny Bedroom in Brooklyn,3734323,Colin,"Brooklyn, Bushwick",Private room,50$,5,8/26/2018,0.37,0,4.128005925,6,0.64995338,2/20/2018,40.68641,-73.912
3251,466457,"Bright, Bedstuy Gem",2316542,Nicole Lavonne,"Brooklyn, Bedford-Stuyvesant",Entire home/apt,100$,182,7/1/2019,2.15,220,4.171300598,218.4,0.649129865,12/26/2018,40.68944,-73.9376
3252,33393883,Charming 2BR/2BA on Upper West Side,9028198,Erin,"Manhattan, Upper West Side",Entire home/apt,300$,4,6/23/2019,1.4,4,3.792919033,4.8,0.630480606,12/18/2018,40.80273,-73.96386
3253,20300137,Modern and Stylish 1 Bedroom in East Village,19635760,Zoe,"Manhattan, East Village",Entire home/apt,140$,6,6/23/2019,0.35,0,4.465656121,7.2,0.666798949,12/18/2018,40.72526,-73.98128
3254,9297960,Master Bedroom in Williamsburg Loft,10646374,Aurora,"Brooklyn, Williamsburg",Private room,82$,0,,,0,,,,9/28/2018,40.70801,-73.94787
3255,31208021,Next to subway station: Bunkbed accommodations,201015598,Anchor,"Brooklyn, Bedford-Stuyvesant",Shared room,35$,12,6/24/2019,1.89,86,4.005050352,14.4,0.613688934,12/19/2018,40.67847,-73.91244
3256,6375124,Park Slope -Sunny 3BR duplex,738918,Birgitta,"Brooklyn, Park Slope",Entire home/apt,276$,19,7/2/2019,0.38,78,4.02155889,22.8,0.707400121,12/27/2018,40.67619,-73.97726
3257,4936694,PenthousPrivate room & bath w roof,2439175,Gary,"Brooklyn, Bedford-Stuyvesant",Private room,,180,6/17/2019,3.37,6,3.638338741,216,0.7086502,12/12/2018,40.69147,-73.94113
3258,32676181,Accessible Two Bedded Suite With Kitchen near MSG,244559229,Stewart Hotel,"Manhattan, Chelsea",Private room,100$,22,7/2/2019,9.85,319,4.779863426,26.4,0.85498545,12/27/2018,40.7492,-73.99073
3259,22653378,"Cozy, Chic Private Room -- Steps Away From Metro!",4792728,Adrian,"Bronx, Longwood",Private room,80$,9,9/30/2018,0.65,0,4.963322248,10.8,0.840547611,3/27/2018,40.81943,-73.90224
3260,28081740,Classic and Charming Upper West Side NYC Apt,7341856,Lenore,"Manhattan, Upper West Side",Entire home/apt,175$,1,9/2/2018,0.1,195,4.052195742,1.2,0.728359865,2/27/2018,40.78162,-73.9753
3261,4720086,Harlem Brownstone - It's Historic!,24382598,Leesa,"Manhattan, Harlem",Entire home/apt,125$,142,7/1/2019,2.55,266,3.040575247,170.4,0.72031724,12/26/2018,40.81455,-73.94471
3262,30057248,Beautiful Private bedroom for rent in Bushwick,221645033,Afrah,"Brooklyn, Bushwick",Private room,59$,1,5/31/2019,0.75,148,3.794112611,1.2,0.700911688,11/25/2018,40.70094,-73.91992
3263,21859359,Large Private Bedroom in Brooklyn (Bed-Stuy),23039272,Chahine,"Brooklyn, Bedford-Stuyvesant",Private room,51$,1,1/4/2018,0.05,0,3.686104652,1.2,0.760039306,7/1/2017,40.68214,-73.95477
3264,35819469,Best Location! Massive 5BR Townhouse w/ Deck!,255306962,Roman,"Manhattan, Midtown",Entire home/apt,299$,2,6/26/2019,2,248,4.306669114,2.4,0.716913736,12/21/2018,40.7624,-73.9693
3265,11049502,Sunny East Village 1 Bedroom,36369973,Sarah,"Manhattan, East Village",Entire home/apt,199$,67,6/9/2019,1.64,39,3.309940777,80.4,0.67912311,12/4/2018,40.7264,-73.97889
3266,6385547,3 Bedroom Greenpoint Townhouse,834483,Dorothy,"Brooklyn, Greenpoint",Entire home/apt,350$,15,9/14/2015,0.3,0,3.224956926,18,0.642944271,3/11/2015,40.72833,-73.94781
3267,13979694,Cozy comfortable room near LGA&JFK#2,82367658,John,"Queens, Richmond Hill",Private room,38$,19,6/17/2019,0.55,278,3.531687234,22.8,0.636084037,12/12/2018,40.69054,-73.82185
3268,17298366,BK diggs,50153931,Jaclyn,"Brooklyn, DUMBO",Entire home/apt,250$,0,,,0,,,,5/26/2018,40.70206,-73.98804
3269,32518869,Eclectic Private BR in Ridgewood Woodbine 1L-1,244171850,Jocelyn,"Queens, Ridgewood",Private room,47$,0,,,331,,,,10/8/2018,40.70083,-73.90802
3270,24248735,Hidden Gem in Heart of Chinatown,24604504,Jess,"Manhattan, Chinatown",Private room,77$,1,4/29/2018,0.07,0,4.101800764,1.2,0.757293191,10/24/2017,40.71394,-73.99843
